transaction_id,amount,payment_method,failure_reason,customer_id,customer_transaction_count,customer_success_rate,customer_failure_rate,customer_total_spend,average_order_value,previous_retry_count,time_since_last_success,hour_of_day,day_of_week,merchant_success_rate,payment_method_success_rate,recent_failure_rate,recoverable,recovery_probability
tx_007623,15065856,card,user_cancelled,cust_00403,16,0.3125,0.6875,206739.57,12921.22,4,136,0,0,0.9009,0.969,0.569,0,0.02
tx_007624,32747693,wallet,card_declined,cust_00360,25,0.64,0.36,231006.69,9240.27,1,164,0,0,0.9009,0.9274,0.0798,0,0.02
tx_007625,23584612,netbanking,network_error,cust_00141,49,0.8571,0.1429,200469.71,4091.22,1,109,11,0,0.9009,0.819,0.1111,1,0.4896
tx_007626,17154588,emi,network_error,cust_00498,28,0.8929,0.1071,214129.14,7647.47,3,115,15,6,0.9009,0.8416,0.1396,0,0.4081
tx_007627,916686,netbanking,gateway_degradation,cust_00322,10,0.8,0.2,138826.93,13882.69,3,30,21,6,0.9009,0.819,0.1735,1,0.3532
tx_007628,11277702,upi,insufficient_funds,cust_00261,54,0.7222,0.2778,90703.25,1679.69,1,177,13,0,0.9009,0.8039,0.3207,0,0.243
tx_007629,16382010,netbanking,card_declined,cust_00219,43,0.8837,0.1163,99536.55,2314.8,1,106,2,5,0.9009,0.819,0.0,1,0.0804
tx_007630,41418900,wallet,network_error,cust_00375,16,0.9375,0.0625,171697.65,10731.1,1,90,14,1,0.9009,0.9274,0.0083,0,0.6355
tx_007631,31882567,emi,network_error,cust_00234,22,0.8636,0.1364,71170.11,3235.0,2,157,11,5,0.9009,0.8416,0.0424,1,0.4259
tx_007632,43482631,card,network_error,cust_00163,36,0.3611,0.6389,162163.15,4504.53,4,126,18,2,0.9009,0.969,0.5136,1,0.2825
tx_007633,18438692,card,user_cancelled,cust_00412,8,0.625,0.375,44446.51,5555.81,4,76,23,4,0.9009,0.969,0.44,0,0.02
tx_007634,16059433,emi,network_error,cust_00012,41,0.878,0.122,57113.88,1393.02,2,86,20,4,0.9009,0.8416,0.212,0,0.3705
tx_007635,7469288,card,insufficient_funds,cust_00173,42,0.8095,0.1905,93379.26,2223.32,5,154,6,6,0.9009,0.969,0.3141,0,0.0866
tx_007636,7686556,emi,insufficient_funds,cust_00397,12,0.9167,0.0833,243911.11,20325.93,0,157,19,3,0.9009,0.8416,0.0,0,0.2885
tx_007637,2549006,upi,user_cancelled,cust_00108,30,0.9667,0.0333,201195.76,6706.53,3,117,12,5,0.9009,0.8039,0.0,0,0.2096
tx_007638,13617696,netbanking,insufficient_funds,cust_00453,38,0.8684,0.1316,94495.13,2486.71,3,120,14,3,0.9009,0.819,0.2463,0,0.1668
tx_007639,38361413,upi,temporary_timeout,cust_00473,27,1.0,0.0,120993.13,4481.23,4,127,1,2,0.9009,0.8039,0.0478,1,0.7005
tx_007640,15026627,emi,user_cancelled,cust_00136,40,0.875,0.125,166588.34,4164.71,3,179,14,3,0.9009,0.8416,0.0621,0,0.093
tx_007641,6526849,upi,temporary_timeout,cust_00183,29,0.8966,0.1034,38092.91,1313.55,1,85,19,5,0.9009,0.8039,0.0201,1,0.7658
tx_007642,4841694,card,user_cancelled,cust_00445,51,0.8039,0.1961,148771.04,2917.08,0,34,22,6,0.9009,0.969,0.1833,1,0.0985
tx_007643,5627104,card,authentication_failed,cust_00331,14,0.8571,0.1429,109778.41,7841.31,0,166,7,4,0.9009,0.969,0.1175,0,0.3057
tx_007644,415579,emi,authentication_failed,cust_00460,23,0.913,0.087,133882.89,5821.0,1,7,10,4,0.9009,0.8416,0.0941,0,0.3245
tx_007645,19614614,wallet,card_declined,cust_00098,48,0.4792,0.5208,244902.88,5102.14,4,162,19,0,0.9009,0.9274,0.414,0,0.02
tx_007646,35232947,upi,gateway_degradation,cust_00299,58,0.6034,0.3966,130742.07,2254.17,5,34,11,5,0.9009,0.8039,0.5324,0,0.5404
tx_007647,17799904,emi,insufficient_funds,cust_00422,48,0.875,0.125,124910.57,2602.3,0,176,14,3,0.9009,0.8416,0.0189,0,0.2884
tx_007648,41506055,netbanking,user_cancelled,cust_00195,24,0.75,0.25,85044.48,3543.52,4,32,8,6,0.9009,0.819,0.4305,0,0.02
tx_007649,30271688,wallet,card_declined,cust_00470,9,1.0,0.0,210617.59,23401.95,5,175,12,2,0.9009,0.9274,0.1392,0,0.1352
tx_007650,38686409,upi,user_cancelled,cust_00192,19,1.0,0.0,212643.44,11191.76,3,106,2,0,0.9009,0.8039,0.1228,0,0.13
tx_007651,7488431,card,insufficient_funds,cust_00401,28,0.9643,0.0357,12840.05,458.57,2,5,1,1,0.9009,0.969,0.0191,0,0.1928
tx_007652,42997177,netbanking,card_declined,cust_00147,49,0.5918,0.4082,48663.85,993.14,3,132,21,6,0.9009,0.819,0.3646,0,0.02
tx_007653,13277087,card,card_declined,cust_00391,13,0.7692,0.2308,187691.36,14437.8,5,91,7,0,0.9009,0.969,0.287,0,0.02
tx_007654,18990046,netbanking,user_cancelled,cust_00495,36,0.5556,0.4444,117516.77,3264.35,1,176,13,4,0.9009,0.819,0.3895,0,0.02
tx_007655,29308469,upi,card_declined,cust_00480,34,0.8824,0.1176,38823.66,1141.87,5,9,10,1,0.9009,0.8039,0.0686,0,0.0818
tx_007656,42683707,wallet,insufficient_funds,cust_00279,10,0.8,0.2,128888.47,12888.85,0,76,12,3,0.9009,0.9274,0.1841,0,0.3111
tx_007657,27173604,upi,card_declined,cust_00464,18,0.8889,0.1111,208759.56,11597.75,2,11,11,1,0.9009,0.8039,0.0702,0,0.1253
tx_007658,9307121,emi,user_cancelled,cust_00067,30,1.0,0.0,36402.43,1213.41,0,90,23,0,0.9009,0.8416,0.0,0,0.1907
tx_007659,11519980,upi,gateway_degradation,cust_00174,15,0.6,0.4,30358.3,2023.89,1,108,23,3,0.9009,0.8039,0.3569,1,0.5413
tx_007660,14987215,netbanking,gateway_degradation,cust_00255,56,0.1071,0.8929,8305.24,148.31,1,34,12,6,0.9009,0.819,1.0,0,0.34
tx_007661,10320856,emi,gateway_degradation,cust_00370,3,1.0,0.0,155107.3,51702.43,2,76,3,3,0.9009,0.8416,0.1772,1,0.3823
tx_007662,42813705,wallet,authentication_failed,cust_00130,9,0.8889,0.1111,147270.37,16363.37,0,22,9,0,0.9009,0.9274,0.0757,1,0.4385
tx_007663,47566690,wallet,authentication_failed,cust_00479,40,0.7,0.3,244309.59,6107.74,0,168,22,6,0.9009,0.9274,0.2408,0,0.2956
tx_007664,34931027,upi,temporary_timeout,cust_00232,14,0.9286,0.0714,163533.08,11680.93,5,106,16,4,0.9009,0.8039,0.0595,0,0.7244
tx_007665,37585237,upi,temporary_timeout,cust_00324,11,0.9091,0.0909,80722.48,7338.41,5,165,9,5,0.9009,0.8039,0.0,1,0.7034
tx_007666,19162295,emi,authentication_failed,cust_00431,58,0.8966,0.1034,94958.9,1637.22,1,62,16,5,0.9009,0.8416,0.0,0,0.3428
tx_007667,13670984,emi,user_cancelled,cust_00219,43,0.8837,0.1163,99536.55,2314.8,2,106,2,0,0.9009,0.8416,0.2666,0,0.02
tx_007668,38680209,upi,authentication_failed,cust_00309,23,0.8261,0.1739,183914.79,7996.3,3,105,18,3,0.9009,0.8039,0.2609,1,0.36
tx_007669,36021171,card,card_declined,cust_00260,16,0.625,0.375,113887.13,7117.95,5,165,11,6,0.9009,0.969,0.124,0,0.02
tx_007670,24745805,netbanking,temporary_timeout,cust_00234,22,0.8636,0.1364,71170.11,3235.0,4,157,15,1,0.9009,0.819,0.3948,1,0.4151
tx_007671,46963155,card,insufficient_funds,cust_00227,34,0.6176,0.3824,113593.34,3340.98,0,4,13,3,0.9009,0.969,0.4102,0,0.1033
tx_007672,25194232,upi,temporary_timeout,cust_00174,15,0.6,0.4,30358.3,2023.89,2,108,9,4,0.9009,0.8039,0.3315,1,0.6213
tx_007673,26496943,netbanking,gateway_degradation,cust_00201,18,0.4444,0.5556,195610.29,10867.24,2,173,8,6,0.9009,0.819,0.526,0,0.3401
tx_007674,36327788,emi,user_cancelled,cust_00041,47,0.9149,0.0851,123750.71,2632.99,2,8,8,2,0.9009,0.8416,0.0,1,0.1139
tx_007675,23478396,netbanking,network_error,cust_00060,14,0.5,0.5,129955.16,9282.51,1,160,10,4,0.9009,0.819,0.443,1,0.3682
tx_007676,23545509,emi,temporary_timeout,cust_00000,39,0.7949,0.2051,214720.18,5505.65,2,79,16,5,0.9009,0.8416,0.1894,0,0.3891
tx_007677,22787707,netbanking,gateway_degradation,cust_00288,47,0.8723,0.1277,216460.35,4605.54,3,162,0,2,0.9009,0.819,0.1621,0,0.3598
tx_007678,37142210,netbanking,card_declined,cust_00138,16,0.5625,0.4375,36183.96,2261.5,5,44,14,3,0.9009,0.819,0.3708,0,0.02
tx_007679,22713950,upi,network_error,cust_00342,43,0.9767,0.0233,184758.42,4296.71,3,66,17,4,0.9009,0.8039,0.0052,1,0.7283
tx_007680,28816694,wallet,network_error,cust_00282,11,0.6364,0.3636,37768.85,3433.53,0,123,18,5,0.9009,0.9274,0.2509,1,0.4902
tx_007681,29056210,card,user_cancelled,cust_00214,54,0.1296,0.8704,155663.49,2882.66,1,42,6,3,0.9009,0.969,0.8752,0,0.02
tx_007682,6275680,emi,insufficient_funds,cust_00071,3,0.3333,0.6667,184876.51,61625.5,3,129,4,6,0.9009,0.8416,0.7757,0,0.1
tx_007683,43134538,emi,gateway_degradation,cust_00443,27,0.1852,0.8148,124399.32,4607.38,1,139,9,5,0.9009,0.8416,0.6478,0,0.3
tx_007684,35551530,netbanking,network_error,cust_00074,20,0.75,0.25,71968.33,3598.42,0,172,4,3,0.9009,0.819,0.4083,0,0.3876
tx_007685,39357558,emi,insufficient_funds,cust_00227,34,0.6176,0.3824,113593.34,3340.98,4,4,23,4,0.9009,0.8416,0.3144,0,0.1005
tx_007686,45593540,netbanking,card_declined,cust_00242,35,0.8857,0.1143,114051.9,3258.63,5,12,5,1,0.9009,0.819,0.1185,0,0.02
tx_007687,2689272,emi,temporary_timeout,cust_00182,21,0.2857,0.7143,188954.88,8997.85,4,15,19,5,0.9009,0.8416,0.6457,0,0.35
tx_007688,41376550,card,insufficient_funds,cust_00232,14,0.9286,0.0714,163533.08,11680.93,0,106,10,4,0.9009,0.969,0.1863,1,0.2641
tx_007689,43726606,upi,card_declined,cust_00497,43,0.9535,0.0465,195548.38,4547.64,3,117,1,2,0.9009,0.8039,0.0514,0,0.0823
tx_007690,28675573,card,gateway_degradation,cust_00005,7,0.5714,0.4286,16422.41,2346.06,5,100,14,4,0.9009,0.969,0.2564,0,0.2617
tx_007691,33403544,emi,authentication_failed,cust_00154,33,0.9697,0.0303,144715.3,4385.31,2,54,14,1,0.9009,0.8416,0.133,0,0.324
tx_007692,21208889,emi,gateway_degradation,cust_00208,16,1.0,0.0,198523.7,12407.73,4,74,3,1,0.9009,0.8416,0.0,1,0.396
tx_007693,23416562,emi,insufficient_funds,cust_00169,24,0.9583,0.0417,29406.25,1225.26,5,89,9,4,0.9009,0.8416,0.1203,0,0.1866
tx_007694,8929052,emi,insufficient_funds,cust_00260,16,0.625,0.375,113887.13,7117.95,1,165,18,6,0.9009,0.8416,0.3216,0,0.1058
tx_007695,43113852,card,network_error,cust_00350,11,0.3636,0.6364,69150.56,6286.41,5,24,22,0,0.9009,0.969,0.6606,1,0.2825
tx_007696,29890722,wallet,insufficient_funds,cust_00223,32,0.6875,0.3125,143930.55,4497.83,2,25,5,3,0.9009,0.9274,0.3006,0,0.1626
tx_007697,14065500,emi,card_declined,cust_00297,44,0.9773,0.0227,25181.66,572.31,4,44,22,4,0.9009,0.8416,0.1331,0,0.0438
tx_007698,23863802,netbanking,network_error,cust_00285,53,0.3208,0.6792,219652.25,4144.38,5,132,15,2,0.9009,0.819,0.8465,0,0.3675
tx_007699,14918670,card,gateway_degradation,cust_00361,56,0.9643,0.0357,186375.39,3328.13,3,176,22,6,0.9009,0.969,0.0504,0,0.3622
tx_007700,40348740,card,gateway_degradation,cust_00326,40,0.925,0.075,247156.67,6178.92,0,34,8,5,0.9009,0.969,0.0023,0,0.4498
tx_007701,18115538,card,card_declined,cust_00438,56,0.8571,0.1429,140885.67,2515.82,3,122,3,4,0.9009,0.969,0.131,0,0.02
tx_007702,46306962,netbanking,user_cancelled,cust_00102,41,0.6585,0.3415,66982.6,1633.72,5,115,6,4,0.9009,0.819,0.3925,0,0.02
tx_007703,40876216,card,authentication_failed,cust_00416,3,1.0,0.0,25407.85,8469.28,1,167,19,0,0.9009,0.969,0.0029,1,0.3343
tx_007704,5829928,netbanking,temporary_timeout,cust_00254,20,0.1,0.9,229746.39,11487.32,1,25,23,6,0.9009,0.819,0.8775,0,0.395
tx_007705,22071882,netbanking,card_declined,cust_00253,52,0.9231,0.0769,38038.28,731.51,4,128,2,0,0.9009,0.819,0.0314,0,0.0277
tx_007706,7405911,card,authentication_failed,cust_00035,47,0.9574,0.0426,68424.27,1455.84,1,81,15,0,0.9009,0.969,0.0567,0,0.3313
tx_007707,7946868,wallet,insufficient_funds,cust_00452,31,0.9355,0.0645,172686.63,5570.54,0,83,19,4,0.9009,0.9274,0.1308,0,0.3453
tx_007708,2943778,upi,user_cancelled,cust_00074,20,0.75,0.25,71968.33,3598.42,0,172,3,5,0.9009,0.8039,0.3555,0,0.083
tx_007709,37447366,card,temporary_timeout,cust_00113,43,0.9767,0.0233,239740.62,5575.36,2,25,9,1,0.9009,0.969,0.003,1,0.4675
tx_007710,44517797,emi,user_cancelled,cust_00323,11,0.6364,0.3636,7998.62,727.15,1,46,13,0,0.9009,0.8416,0.2918,0,0.02
tx_007711,26527272,upi,insufficient_funds,cust_00377,8,0.875,0.125,182096.9,22762.11,3,18,13,2,0.9009,0.8039,0.3191,0,0.2556
tx_007712,4986840,upi,gateway_degradation,cust_00186,43,0.7209,0.2791,21486.78,499.69,5,89,20,5,0.9009,0.8039,0.1825,0,0.5448
tx_007713,37462918,card,network_error,cust_00403,16,0.3125,0.6875,206739.57,12921.22,5,136,11,5,0.9009,0.969,0.7673,0,0.2825
tx_007714,1277102,card,card_declined,cust_00387,45,0.9333,0.0667,42416.21,942.58,1,148,17,6,0.9009,0.969,0.0633,0,0.1415
tx_007715,5087470,emi,insufficient_funds,cust_00351,18,0.8889,0.1111,168846.77,9380.38,1,51,11,4,0.9009,0.8416,0.0204,1,0.2581
tx_007716,16479026,emi,temporary_timeout,cust_00290,28,0.9643,0.0357,244816.55,8743.45,2,5,21,3,0.9009,0.8416,0.0982,0,0.4587
tx_007717,10545174,netbanking,user_cancelled,cust_00016,38,0.9474,0.0526,50377.1,1325.71,4,26,21,0,0.9009,0.819,0.1483,0,0.0665
tx_007718,28127118,upi,network_error,cust_00096,53,0.3396,0.6604,208447.91,3932.98,1,19,12,0,0.9009,0.8039,0.6536,1,0.58
tx_007719,27837604,upi,insufficient_funds,cust_00427,27,0.8889,0.1111,158470.72,5869.29,2,78,16,6,0.9009,0.8039,0.0,0,0.3484
tx_007720,46325747,netbanking,temporary_timeout,cust_00166,57,0.8947,0.1053,184308.07,3233.47,4,92,17,5,0.9009,0.819,0.0987,0,0.4685
tx_007721,43697027,netbanking,user_cancelled,cust_00477,7,0.7143,0.2857,39802.07,5686.01,3,7,11,5,0.9009,0.819,0.3186,0,0.02
tx_007722,7837933,emi,temporary_timeout,cust_00393,39,0.8718,0.1282,30168.13,773.54,0,135,6,3,0.9009,0.8416,0.0,1,0.5177
tx_007723,27536662,wallet,insufficient_funds,cust_00143,58,0.7931,0.2069,193141.05,3330.02,0,167,17,3,0.9009,0.9274,0.0635,0,0.3242
tx_007724,48500503,card,gateway_degradation,cust_00391,13,0.7692,0.2308,187691.36,14437.8,0,91,6,2,0.9009,0.969,0.2529,1,0.3311
tx_007725,28588583,netbanking,user_cancelled,cust_00107,46,0.913,0.087,134090.98,2915.02,3,59,19,1,0.9009,0.819,0.0,0,0.1094
tx_007726,15246349,upi,card_declined,cust_00422,48,0.875,0.125,124910.57,2602.3,5,176,2,1,0.9009,0.8039,0.0674,0,0.0421
tx_007727,16910858,card,network_error,cust_00127,22,0.5,0.5,120102.71,5459.21,5,140,19,2,0.9009,0.969,0.3563,0,0.2827
tx_007728,46751934,upi,insufficient_funds,cust_00371,18,0.8333,0.1667,17875.34,993.07,1,176,17,5,0.9009,0.8039,0.2194,0,0.2999
tx_007729,36192853,wallet,temporary_timeout,cust_00321,12,0.1667,0.8333,120766.67,10063.89,4,171,13,3,0.9009,0.9274,0.8718,0,0.485
tx_007730,6992777,wallet,gateway_degradation,cust_00405,11,0.9091,0.0909,141241.74,12840.16,3,57,7,4,0.9009,0.9274,0.0,1,0.5072
tx_007731,34700583,netbanking,network_error,cust_00199,43,0.7442,0.2558,155279.25,3611.15,3,176,12,3,0.9009,0.819,0.1717,0,0.384
tx_007732,21897741,wallet,user_cancelled,cust_00276,50,0.98,0.02,152887.15,3057.74,3,46,11,3,0.9009,0.9274,0.0,0,0.1894
tx_007733,17084455,emi,card_declined,cust_00132,27,0.8148,0.1852,114907.75,4255.84,5,53,13,3,0.9009,0.8416,0.1611,0,0.02
tx_007734,11270511,wallet,network_error,cust_00213,44,0.9773,0.0227,200317.46,4552.67,5,133,0,0,0.9009,0.9274,0.129,0,0.5139
tx_007735,21602528,emi,gateway_degradation,cust_00171,34,0.8824,0.1176,43662.11,1284.18,3,60,10,2,0.9009,0.8416,0.0508,0,0.3805
tx_007736,26417155,card,temporary_timeout,cust_00399,56,0.9464,0.0536,183813.92,3282.39,1,52,4,1,0.9009,0.969,0.0,0,0.4557
tx_007737,9256950,upi,card_declined,cust_00091,31,0.7419,0.2581,98710.8,3184.22,5,122,4,5,0.9009,0.8039,0.387,0,0.0211
tx_007738,32343914,wallet,card_declined,cust_00021,35,0.7714,0.2286,138618.06,3960.52,5,114,10,3,0.9009,0.9274,0.3772,0,0.02
tx_007739,40795014,netbanking,authentication_failed,cust_00473,27,1.0,0.0,120993.13,4481.23,4,127,9,2,0.9009,0.819,0.0009,0,0.3426
tx_007740,5824905,netbanking,insufficient_funds,cust_00437,55,0.8182,0.1818,1652.39,30.04,0,104,15,1,0.9009,0.819,0.3145,0,0.2472
tx_007741,41049327,card,insufficient_funds,cust_00426,3,0.6667,0.3333,89988.86,29996.29,5,106,11,6,0.9009,0.969,0.4075,1,0.082
tx_007742,23150937,card,user_cancelled,cust_00002,43,0.9535,0.0465,32464.35,754.98,4,141,18,4,0.9009,0.969,0.1067,0,0.1027
tx_007743,9983483,wallet,temporary_timeout,cust_00046,5,1.0,0.0,121921.25,24384.25,3,15,15,4,0.9009,0.9274,0.0,1,0.657
tx_007744,46465107,upi,authentication_failed,cust_00355,32,1.0,0.0,171514.22,5359.82,2,72,20,0,0.9009,0.8039,0.0,0,0.4946
tx_007745,49747237,netbanking,temporary_timeout,cust_00263,19,0.9474,0.0526,103799.51,5463.13,2,39,10,6,0.9009,0.819,0.0995,0,0.5207
tx_007746,45596771,netbanking,insufficient_funds,cust_00405,11,0.9091,0.0909,141241.74,12840.16,1,57,18,2,0.9009,0.819,0.2622,0,0.2276
tx_007747,35196855,emi,card_declined,cust_00411,3,0.6667,0.3333,25239.66,8413.22,1,39,12,5,0.9009,0.8416,0.2591,0,0.02
tx_007748,9128064,netbanking,gateway_degradation,cust_00385,31,0.871,0.129,629.43,20.3,0,10,10,2,0.9009,0.819,0.1585,0,0.5064
tx_007749,37878017,netbanking,network_error,cust_00038,28,0.6071,0.3929,189750.62,6776.81,1,154,12,2,0.9009,0.819,0.4313,0,0.371
tx_007750,44165088,card,insufficient_funds,cust_00395,5,1.0,0.0,247601.92,49520.38,1,72,4,4,0.9009,0.969,0.1191,0,0.2325
tx_007751,8622599,card,card_declined,cust_00130,9,0.8889,0.1111,147270.37,16363.37,0,22,23,1,0.9009,0.969,0.186,0,0.1141
tx_007752,33785135,card,authentication_failed,cust_00220,33,0.2121,0.7879,47304.62,1433.47,4,159,21,4,0.9009,0.969,0.8532,0,0.1475
tx_007753,24708034,netbanking,authentication_failed,cust_00494,15,0.9333,0.0667,159583.44,10638.9,5,41,11,0,0.9009,0.819,0.0,1,0.3196
tx_007754,47578418,wallet,authentication_failed,cust_00000,39,0.7949,0.2051,214720.18,5505.65,0,79,11,6,0.9009,0.9274,0.1937,0,0.3994
tx_007755,3839771,wallet,insufficient_funds,cust_00281,56,0.9107,0.0893,222469.28,3972.67,3,17,21,6,0.9009,0.9274,0.133,0,0.2177
tx_007756,46223361,card,network_error,cust_00423,18,0.7222,0.2778,95492.72,5305.15,3,174,22,0,0.9009,0.969,0.3265,1,0.2853
tx_007757,10015197,netbanking,card_declined,cust_00048,48,0.6875,0.3125,83226.46,1733.88,1,48,17,1,0.9009,0.819,0.2105,0,0.02
tx_007758,21949986,emi,network_error,cust_00401,28,0.9643,0.0357,12840.05,458.57,0,5,10,5,0.9009,0.8416,0.1613,1,0.513
tx_007759,12649258,card,authentication_failed,cust_00471,38,0.9737,0.0263,199049.25,5238.14,3,23,22,3,0.9009,0.969,0.0,0,0.2676
tx_007760,8315780,card,network_error,cust_00462,33,0.9394,0.0606,225795.79,6842.3,1,55,13,5,0.9009,0.969,0.0272,1,0.4653
tx_007761,35446914,upi,gateway_degradation,cust_00475,8,0.25,0.75,19820.3,2477.54,5,17,14,1,0.9009,0.8039,0.7673,1,0.54
tx_007762,19653018,wallet,gateway_degradation,cust_00387,45,0.9333,0.0667,42416.21,942.58,3,148,13,4,0.9009,0.9274,0.0,1,0.5668
tx_007763,48369078,wallet,user_cancelled,cust_00040,7,0.7143,0.2857,21568.86,3081.27,4,117,18,0,0.9009,0.9274,0.3356,0,0.0342
tx_007764,42006693,card,temporary_timeout,cust_00332,45,0.7333,0.2667,248345.44,5518.79,3,1,8,5,0.9009,0.969,0.2448,0,0.3121
tx_007765,31485646,emi,user_cancelled,cust_00335,10,0.7,0.3,80129.55,8012.95,0,166,20,1,0.9009,0.8416,0.288,0,0.0379
tx_007766,10313129,emi,gateway_degradation,cust_00063,2,0.5,0.5,60622.16,30311.08,4,168,16,2,0.9009,0.8416,0.5188,1,0.3001
tx_007767,28138189,card,temporary_timeout,cust_00129,26,0.8462,0.1538,212708.15,8181.08,1,22,16,6,0.9009,0.969,0.415,1,0.3681
tx_007768,48540197,card,temporary_timeout,cust_00209,14,0.1429,0.8571,200613.92,14329.57,1,100,4,6,0.9009,0.969,0.7157,0,0.305
tx_007769,39849796,emi,gateway_degradation,cust_00135,41,0.9756,0.0244,209305.7,5105.02,3,51,13,2,0.9009,0.8416,0.0,1,0.4588
tx_007770,29794043,emi,network_error,cust_00080,16,0.9375,0.0625,58543.87,3658.99,2,143,0,6,0.9009,0.8416,0.276,0,0.3608
tx_007771,8060350,wallet,temporary_timeout,cust_00279,10,0.8,0.2,128888.47,12888.85,2,76,18,5,0.9009,0.9274,0.2778,1,0.5106
tx_007772,35630943,wallet,temporary_timeout,cust_00364,19,0.8947,0.1053,146697.36,7720.91,2,47,8,3,0.9009,0.9274,0.0309,0,0.5877
tx_007773,47362642,emi,card_declined,cust_00233,51,0.6471,0.3529,80961.84,1587.49,3,44,8,5,0.9009,0.8416,0.3917,0,0.02
tx_007774,20223655,wallet,gateway_degradation,cust_00115,56,0.7857,0.2143,63719.15,1137.84,3,170,11,0,0.9009,0.9274,0.3329,0,0.4335
tx_007775,1290360,netbanking,user_cancelled,cust_00080,16,0.9375,0.0625,58543.87,3658.99,0,143,23,6,0.9009,0.819,0.0,0,0.1905
tx_007776,20332866,netbanking,user_cancelled,cust_00115,56,0.7857,0.2143,63719.15,1137.84,2,170,22,6,0.9009,0.819,0.252,0,0.02
tx_007777,49158683,emi,authentication_failed,cust_00228,53,0.9434,0.0566,105385.25,1988.4,4,62,1,2,0.9009,0.8416,0.0,0,0.2388
tx_007778,27260398,wallet,authentication_failed,cust_00446,35,0.8,0.2,25725.99,735.03,3,68,20,2,0.9009,0.9274,0.1119,0,0.2831
tx_007779,13060567,wallet,insufficient_funds,cust_00135,41,0.9756,0.0244,209305.7,5105.02,2,51,20,6,0.9009,0.9274,0.055,0,0.3024
tx_007780,2354812,upi,network_error,cust_00311,3,1.0,0.0,52099.98,17366.66,1,139,18,1,0.9009,0.8039,0.025,1,0.7633
tx_007781,6968401,emi,gateway_degradation,cust_00099,35,0.8,0.2,160799.58,4594.27,1,140,11,5,0.9009,0.8416,0.0,1,0.418
tx_007782,29180339,upi,temporary_timeout,cust_00183,29,0.8966,0.1034,38092.91,1313.55,5,85,6,0,0.9009,0.8039,0.1612,1,0.6461
tx_007783,33519223,emi,authentication_failed,cust_00467,11,0.5455,0.4545,78008.22,7091.66,1,174,5,5,0.9009,0.8416,0.4084,0,0.1756
tx_007784,40039287,emi,card_declined,cust_00390,33,0.2727,0.7273,64734.26,1961.64,0,133,3,3,0.9009,0.8416,0.7242,0,0.02
tx_007785,35628210,emi,user_cancelled,cust_00039,40,0.95,0.05,157013.56,3925.34,3,78,15,0,0.9009,0.8416,0.0074,0,0.1464
tx_007786,35484880,emi,authentication_failed,cust_00206,19,0.8421,0.1579,194447.11,10234.06,1,8,2,6,0.9009,0.8416,0.11,0,0.227
tx_007787,11088806,wallet,card_declined,cust_00304,8,1.0,0.0,245600.49,30700.06,5,177,22,5,0.9009,0.9274,0.0,0,0.1171
tx_007788,34250250,upi,gateway_degradation,cust_00488,12,0.9167,0.0833,108972.56,9081.05,4,121,15,5,0.9009,0.8039,0.1401,0,0.6246
tx_007789,20111380,netbanking,temporary_timeout,cust_00251,52,0.6923,0.3077,57449.09,1104.79,3,123,18,5,0.9009,0.819,0.3275,1,0.3982
tx_007790,26980436,wallet,gateway_degradation,cust_00059,10,1.0,0.0,187277.7,18727.77,2,160,16,6,0.9009,0.9274,0.1074,0,0.5872
tx_007791,24143241,card,insufficient_funds,cust_00167,9,0.7778,0.2222,126156.41,14017.38,0,165,3,0,0.9009,0.969,0.3466,0,0.1217
tx_007792,9450241,upi,network_error,cust_00354,19,0.2105,0.7895,80462.54,4234.87,4,112,21,6,0.9009,0.8039,0.8126,0,0.58
tx_007793,36384356,emi,network_error,cust_00420,14,0.8571,0.1429,81322.2,5808.73,1,72,20,4,0.9009,0.8416,0.1849,0,0.4034
tx_007794,7618234,wallet,gateway_degradation,cust_00142,18,0.8889,0.1111,14779.37,821.08,2,153,8,5,0.9009,0.9274,0.1002,0,0.5021
tx_007795,14067068,upi,gateway_degradation,cust_00367,28,0.6429,0.3571,209873.88,7495.5,1,143,5,4,0.9009,0.8039,0.314,0,0.5427
tx_007796,17487552,card,insufficient_funds,cust_00488,12,0.9167,0.0833,108972.56,9081.05,1,121,22,5,0.9009,0.969,0.0,0,0.2283
tx_007797,41730732,netbanking,network_error,cust_00355,32,1.0,0.0,171514.22,5359.82,0,72,3,2,0.9009,0.819,0.0,1,0.5557
tx_007798,8327816,wallet,user_cancelled,cust_00025,55,0.8909,0.1091,165648.17,3011.78,4,53,14,6,0.9009,0.9274,0.0,0,0.1476
tx_007799,44114537,netbanking,network_error,cust_00292,38,0.6579,0.3421,152380.91,4010.02,1,58,0,1,0.9009,0.819,0.2882,0,0.3708
tx_007800,20476941,netbanking,gateway_degradation,cust_00233,51,0.6471,0.3529,80961.84,1587.49,0,44,0,4,0.9009,0.819,0.353,1,0.3482
tx_007801,29853925,netbanking,card_declined,cust_00286,25,0.68,0.32,185558.24,7422.33,1,93,8,2,0.9009,0.819,0.3005,0,0.02
tx_007802,33903693,upi,insufficient_funds,cust_00210,27,0.963,0.037,9724.2,360.16,3,148,13,2,0.9009,0.8039,0.0796,0,0.3547
